id,referencia,marca,capacidad,ciudad,responsable
5172,ACH-22,Rico,1262,Melbourne,Cindy Nero
6878,ACH-01,Kalley,425,Santa Fé,Cindy Nero
5270,ACH-01,Kalley,643,Gold Cost,Cindy Nero
4305,ACH-22,Rico,406,Santa Fé,Cindy Nero
904,ACH-01,Rico,1772,La Guajira,Santiago Norrea
1011,ACH-01,Rico,600,Gold Cost,Alan Brito Delgado
9224,ACH-22,Kalley,712,Medellín,Alan Brito Delgado
5653,ACH-22,Sony,419,Gold Cost,Santiago Norrea
6905,ACH-01,Rico,1650,Medellín,Jhon Doe
115,ACH-01,Kalley,1708,Melbourne,Cindy Nero
3456,ACH-22,Rico,1960,La Guajira,Alex Cremento
3170,ACH-22,Kalley,1452,Santa Fé,Santiago Norrea
4368,ACH-01,Rico,1511,Melbourne,Cindy Nero
3968,ACH-22,Sony,1569,La Guajira,Alex Cremento
5182,ACH-01,Kalley,1884,Melbourne,Santiago Norrea
8679,ACH-22,Kalley,1997,Santa Fé,Cindy Nero
5222,ACH-01,Kalley,751,Santa Fé,Jhon Doe
3369,ACH-22,Kalley,1645,Gold Cost,Jhon Doe
489,ACH-43,Kalley,1016,Santa Fé,Jhon Doe
2402,ACH-01,Sony,818,Santa Fé,Cindy Nero
7685,ACH-43,Kalley,380,Medellín,Alex Cremento
8205,ACH-43,Rico,856,Medellín,Cindy Nero
7087,ACH-22,Rico,816,Melbourne,Jhon Doe
993,ACH-22,Rico,373,Medellín,Santiago Norrea
3049,ACH-43,Rico,1636,Santa Fé,Alan Brito Delgado
5831,ACH-01,Kalley,1159,La Guajira,Alex Cremento
5590,ACH-22,Kalley,779,La Guajira,Jhon Doe
7253,ACH-22,Sony,1145,Melbourne,Alan Brito Delgado
295,ACH-43,Sony,1436,La Guajira,Cindy Nero
4100,ACH-22,Rico,1564,Melbourne,Santiago Norrea
1857,ACH-01,Sony,106,Santa Fé,Santiago Norrea
7466,ACH-22,Kalley,252,La Guajira,Alan Brito Delgado
5700,ACH-43,Rico,1937,Gold Cost,Alan Brito Delgado
2123,ACH-01,Rico,1900,La Guajira,Alex Cremento
1433,ACH-22,Kalley,1677,La Guajira,Jhon Doe
4927,ACH-01,Sony,1285,La Guajira,Jhon Doe
6575,ACH-22,Kalley,373,Melbourne,Alan Brito Delgado
3901,ACH-22,Rico,1785,Melbourne,Santiago Norrea
8199,ACH-43,Sony,293,Medellín,Cindy Nero
705,ACH-43,Sony,697,Medellín,Santiago Norrea
1528,ACH-22,Rico,1234,Santa Fé,Jhon Doe
2970,ACH-43,Kalley,211,Medellín,Santiago Norrea
5764,ACH-43,Kalley,1953,Melbourne,Alan Brito Delgado
8367,ACH-43,Kalley,1067,La Guajira,Jhon Doe
1887,ACH-22,Rico,1306,Melbourne,Jhon Doe
9391,ACH-43,Sony,494,Santa Fé,Alan Brito Delgado
9174,ACH-22,Rico,787,Melbourne,Alex Cremento
8118,ACH-01,Rico,1959,Medellín,Santiago Norrea
8342,ACH-22,Rico,1744,Santa Fé,Cindy Nero
6554,ACH-43,Sony,1662,Gold Cost,Alan Brito Delgado
10000,ACH-01,Sony,654,La Guajira,Jhon Doe
8481,ACH-22,Kalley,1568,Melbourne,Cindy Nero
3754,ACH-22,Sony,1502,Melbourne,Cindy Nero
440,ACH-01,Kalley,535,Santa Fé,Santiago Norrea
7172,ACH-01,Rico,1246,La Guajira,Cindy Nero
5712,ACH-22,Sony,1490,La Guajira,Jhon Doe
7525,ACH-22,Kalley,1341,Santa Fé,Santiago Norrea
5598,ACH-01,Kalley,266,Gold Cost,Santiago Norrea
397,ACH-22,Sony,1513,Medellín,Santiago Norrea
8571,ACH-01,Kalley,901,Melbourne,Santiago Norrea
7351,ACH-22,Sony,1687,Santa Fé,Alan Brito Delgado
1678,ACH-22,Rico,1849,Medellín,Jhon Doe
6555,ACH-01,Kalley,1661,La Guajira,Alex Cremento
7717,ACH-22,Sony,621,Melbourne,Santiago Norrea
7072,ACH-01,Kalley,1012,Santa Fé,Alan Brito Delgado
3928,ACH-22,Rico,1466,La Guajira,Jhon Doe
2400,ACH-01,Sony,386,Melbourne,Cindy Nero
1856,ACH-43,Rico,1887,La Guajira,Alan Brito Delgado
9791,ACH-22,Sony,1979,Santa Fé,Alex Cremento
3277,ACH-43,Kalley,1377,Melbourne,Alan Brito Delgado
3806,ACH-01,Rico,155,Melbourne,Cindy Nero
7576,ACH-43,Sony,1915,Santa Fé,Alan Brito Delgado
7536,ACH-01,Sony,1773,Melbourne,Jhon Doe
225,ACH-22,Rico,1171,Medellín,Santiago Norrea
7912,ACH-01,Kalley,120,Melbourne,Cindy Nero
9873,ACH-43,Kalley,654,Santa Fé,Cindy Nero
3523,ACH-22,Kalley,1759,Gold Cost,Alex Cremento
3914,ACH-01,Kalley,1069,Melbourne,Jhon Doe
7198,ACH-01,Sony,530,Medellín,Alex Cremento
8446,ACH-01,Kalley,1589,Gold Cost,Alan Brito Delgado
3730,ACH-22,Kalley,1271,Medellín,Cindy Nero
778,ACH-43,Kalley,1331,Gold Cost,Santiago Norrea
6733,ACH-01,Kalley,1132,Medellín,Alex Cremento
9968,ACH-43,Kalley,136,Medellín,Santiago Norrea
3287,ACH-43,Sony,1698,Santa Fé,Alex Cremento
1133,ACH-22,Kalley,1773,Gold Cost,Jhon Doe
7158,ACH-43,Kalley,692,Medellín,Cindy Nero
8112,ACH-22,Kalley,1672,Melbourne,Jhon Doe
1188,ACH-22,Sony,1029,Gold Cost,Jhon Doe
4396,ACH-01,Sony,1845,Santa Fé,Jhon Doe
9482,ACH-22,Sony,1685,La Guajira,Jhon Doe
2915,ACH-01,Kalley,975,Melbourne,Alex Cremento
6112,ACH-22,Rico,561,Medellín,Alex Cremento
3605,ACH-43,Sony,1964,Medellín,Cindy Nero
5995,ACH-22,Kalley,1980,Gold Cost,Alex Cremento
522,ACH-43,Rico,773,Santa Fé,Santiago Norrea
6032,ACH-01,Kalley,1330,Santa Fé,Santiago Norrea
3003,ACH-01,Rico,1582,Melbourne,Cindy Nero
4826,ACH-22,Sony,755,Medellín,Alan Brito Delgado
7840,ACH-43,Sony,1762,Gold Cost,Alex Cremento
7765,ACH-01,Kalley,601,Gold Cost,Santiago Norrea
4261,ACH-43,Rico,1655,Medellín,Cindy Nero
3029,ACH-43,Rico,1179,Gold Cost,Alex Cremento
2028,ACH-43,Sony,224,Medellín,Jhon Doe
2434,ACH-43,Kalley,1497,Medellín,Santiago Norrea
665,ACH-22,Kalley,935,Melbourne,Alex Cremento
6533,ACH-43,Rico,1751,Santa Fé,Santiago Norrea
7483,ACH-43,Rico,1632,Melbourne,Alex Cremento
9434,ACH-22,Rico,1949,Gold Cost,Cindy Nero
6410,ACH-43,Kalley,1013,Melbourne,Jhon Doe
5275,ACH-01,Rico,1437,La Guajira,Alan Brito Delgado
1471,ACH-22,Kalley,805,Medellín,Alex Cremento
5249,ACH-22,Kalley,626,Melbourne,Alex Cremento
7458,ACH-01,Kalley,164,Santa Fé,Jhon Doe
9927,ACH-01,Rico,189,Gold Cost,Cindy Nero
6011,ACH-22,Sony,662,Santa Fé,Santiago Norrea
7190,ACH-22,Sony,1947,Santa Fé,Alan Brito Delgado
5997,ACH-01,Rico,636,Gold Cost,Alan Brito Delgado
1066,ACH-43,Sony,309,Medellín,Jhon Doe
5182,ACH-22,Rico,363,Gold Cost,Alex Cremento
8183,ACH-22,Sony,1334,Melbourne,Alan Brito Delgado
5780,ACH-22,Kalley,1925,Gold Cost,Cindy Nero
8514,ACH-01,Rico,1125,Santa Fé,Alex Cremento
3228,ACH-43,Sony,140,Melbourne,Alan Brito Delgado
9902,ACH-01,Kalley,875,Medellín,Jhon Doe
6305,ACH-01,Kalley,658,Santa Fé,Alan Brito Delgado
4228,ACH-43,Kalley,1742,Santa Fé,Cindy Nero
3770,ACH-22,Kalley,629,Santa Fé,Cindy Nero
1528,ACH-22,Kalley,1409,Gold Cost,Alex Cremento
5371,ACH-22,Kalley,599,Medellín,Jhon Doe
4135,ACH-01,Kalley,796,Gold Cost,Santiago Norrea
4179,ACH-22,Kalley,1363,Melbourne,Jhon Doe
1901,ACH-01,Sony,243,La Guajira,Alan Brito Delgado
3668,ACH-43,Rico,961,Santa Fé,Santiago Norrea
7437,ACH-43,Kalley,1327,Gold Cost,Alex Cremento
6618,ACH-22,Kalley,1743,Medellín,Alex Cremento
3621,ACH-43,Rico,1279,Melbourne,Jhon Doe
2449,ACH-01,Sony,502,Gold Cost,Santiago Norrea
2215,ACH-43,Sony,957,Medellín,Jhon Doe
1285,ACH-22,Sony,457,Medellín,Alex Cremento
7359,ACH-22,Sony,1661,Gold Cost,Cindy Nero
4340,ACH-01,Sony,148,La Guajira,Cindy Nero
8248,ACH-43,Sony,1674,Melbourne,Alex Cremento
907,ACH-43,Rico,749,Santa Fé,Jhon Doe
7342,ACH-43,Sony,964,Gold Cost,Cindy Nero
6127,ACH-01,Sony,533,Gold Cost,Alan Brito Delgado
1635,ACH-43,Rico,551,Santa Fé,Jhon Doe
1072,ACH-22,Sony,578,Melbourne,Santiago Norrea
9788,ACH-22,Rico,999,Melbourne,Alex Cremento
8699,ACH-22,Kalley,1653,Gold Cost,Alan Brito Delgado
3425,ACH-43,Rico,1854,La Guajira,Alan Brito Delgado
7898,ACH-43,Rico,1358,Gold Cost,Alex Cremento
5437,ACH-22,Kalley,1544,La Guajira,Alex Cremento
5933,ACH-01,Kalley,735,Medellín,Santiago Norrea
1402,ACH-22,Kalley,1575,La Guajira,Alex Cremento
5175,ACH-01,Sony,976,Santa Fé,Alan Brito Delgado
7430,ACH-01,Rico,1131,Santa Fé,Santiago Norrea
2688,ACH-43,Sony,1375,Gold Cost,Santiago Norrea
7181,ACH-01,Rico,1670,Melbourne,Santiago Norrea
2823,ACH-22,Kalley,1583,La Guajira,Cindy Nero
7683,ACH-01,Kalley,937,Gold Cost,Cindy Nero
7502,ACH-01,Kalley,906,Melbourne,Cindy Nero
3083,ACH-43,Sony,1370,Medellín,Santiago Norrea
8143,ACH-43,Rico,1262,Gold Cost,Alan Brito Delgado
8581,ACH-01,Rico,603,Melbourne,Cindy Nero
7528,ACH-43,Sony,1458,Medellín,Santiago Norrea
5124,ACH-43,Sony,666,Melbourne,Jhon Doe
6902,ACH-01,Rico,1939,Santa Fé,Alan Brito Delgado
8381,ACH-43,Rico,1003,Gold Cost,Alan Brito Delgado
7233,ACH-43,Sony,159,La Guajira,Jhon Doe
6627,ACH-43,Sony,134,Gold Cost,Cindy Nero
2063,ACH-43,Kalley,1734,La Guajira,Jhon Doe
8348,ACH-43,Kalley,462,Medellín,Alan Brito Delgado
9687,ACH-01,Rico,1859,La Guajira,Cindy Nero
3330,ACH-01,Kalley,1435,Melbourne,Cindy Nero
5757,ACH-43,Sony,1947,Medellín,Alex Cremento
7622,ACH-01,Sony,1230,Santa Fé,Jhon Doe
2068,ACH-22,Kalley,1797,La Guajira,Cindy Nero
8309,ACH-43,Kalley,1730,Santa Fé,Cindy Nero
8033,ACH-22,Rico,1084,La Guajira,Jhon Doe
2751,ACH-22,Rico,1799,Gold Cost,Cindy Nero
6975,ACH-01,Rico,412,La Guajira,Jhon Doe
2166,ACH-01,Sony,2000,Gold Cost,Cindy Nero
2974,ACH-22,Kalley,1111,Medellín,Cindy Nero
5214,ACH-01,Sony,1473,Santa Fé,Jhon Doe
337,ACH-22,Kalley,1350,Santa Fé,Alan Brito Delgado
6358,ACH-01,Kalley,1541,Gold Cost,Jhon Doe
7403,ACH-22,Rico,432,Santa Fé,Alex Cremento
2164,ACH-43,Sony,106,La Guajira,Jhon Doe
5372,ACH-22,Rico,1215,La Guajira,Cindy Nero
5117,ACH-01,Kalley,1746,Gold Cost,Alex Cremento
985,ACH-22,Rico,1341,Gold Cost,Cindy Nero
7019,ACH-01,Rico,1024,La Guajira,Jhon Doe
4602,ACH-22,Rico,1648,La Guajira,Alex Cremento
277,ACH-43,Rico,1149,Gold Cost,Alex Cremento
2846,ACH-01,Rico,1502,Santa Fé,Alan Brito Delgado
4515,ACH-22,Sony,912,Medellín,Jhon Doe
5119,ACH-22,Kalley,1697,Gold Cost,Alan Brito Delgado
9280,ACH-01,Rico,534,Medellín,Santiago Norrea
5435,ACH-01,Kalley,195,Medellín,Jhon Doe
6412,ACH-22,Sony,1899,Melbourne,Cindy Nero
9080,ACH-43,Sony,1670,Santa Fé,Santiago Norrea
1830,ACH-01,Sony,1937,La Guajira,Alex Cremento
1077,ACH-43,Rico,858,Gold Cost,Alan Brito Delgado
7009,ACH-22,Sony,1665,Gold Cost,Alan Brito Delgado
2818,ACH-01,Rico,1086,La Guajira,Alan Brito Delgado
2563,ACH-22,Rico,1881,Gold Cost,Jhon Doe
8571,ACH-22,Kalley,1618,La Guajira,Santiago Norrea
6452,ACH-01,Rico,1723,Santa Fé,Cindy Nero
2023,ACH-22,Rico,1352,Santa Fé,Alan Brito Delgado
9431,ACH-01,Sony,449,Melbourne,Alex Cremento
4029,ACH-43,Kalley,1551,Santa Fé,Jhon Doe
2138,ACH-43,Sony,1413,Medellín,Alex Cremento
6359,ACH-22,Sony,572,Medellín,Santiago Norrea
9679,ACH-22,Sony,735,Santa Fé,Cindy Nero
7606,ACH-22,Kalley,1614,Melbourne,Cindy Nero
1135,ACH-01,Kalley,579,Gold Cost,Santiago Norrea
9380,ACH-01,Sony,1017,Medellín,Jhon Doe
9255,ACH-22,Rico,1437,Melbourne,Santiago Norrea
7603,ACH-01,Rico,1911,Santa Fé,Cindy Nero
1798,ACH-22,Kalley,1309,Santa Fé,Cindy Nero
3213,ACH-22,Kalley,950,Medellín,Jhon Doe
2777,ACH-01,Rico,871,Gold Cost,Alan Brito Delgado
6795,ACH-43,Rico,1595,Melbourne,Santiago Norrea
747,ACH-01,Sony,1872,Melbourne,Jhon Doe
2670,ACH-43,Kalley,755,Medellín,Jhon Doe
7252,ACH-01,Rico,162,Melbourne,Santiago Norrea
3143,ACH-01,Rico,1346,Santa Fé,Alex Cremento
9297,ACH-43,Rico,884,Gold Cost,Jhon Doe
650,ACH-22,Sony,851,Gold Cost,Cindy Nero
6928,ACH-01,Kalley,1797,Melbourne,Jhon Doe
7211,ACH-43,Rico,608,Gold Cost,Cindy Nero
9206,ACH-01,Sony,763,Medellín,Jhon Doe
2859,ACH-01,Rico,931,La Guajira,Cindy Nero
2461,ACH-43,Rico,1019,Gold Cost,Cindy Nero
9923,ACH-01,Sony,1060,La Guajira,Santiago Norrea
9384,ACH-22,Kalley,400,La Guajira,Jhon Doe
9641,ACH-01,Kalley,276,Melbourne,Cindy Nero
4017,ACH-43,Sony,506,Gold Cost,Santiago Norrea
7581,ACH-43,Kalley,590,Melbourne,Santiago Norrea
4968,ACH-01,Sony,1615,Santa Fé,Cindy Nero
4951,ACH-22,Rico,1484,Gold Cost,Cindy Nero
5772,ACH-43,Rico,341,Melbourne,Jhon Doe
6297,ACH-43,Sony,1099,Medellín,Santiago Norrea
3227,ACH-22,Sony,1460,La Guajira,Alan Brito Delgado
6954,ACH-01,Sony,842,Santa Fé,Alex Cremento
1225,ACH-01,Kalley,848,Melbourne,Alex Cremento
7712,ACH-22,Kalley,1909,Santa Fé,Alan Brito Delgado
8860,ACH-43,Kalley,1515,Melbourne,Cindy Nero
6367,ACH-01,Rico,497,Gold Cost,Santiago Norrea
6776,ACH-01,Kalley,1217,Melbourne,Cindy Nero
9341,ACH-22,Sony,1105,Melbourne,Alan Brito Delgado
2507,ACH-22,Rico,1526,Medellín,Alan Brito Delgado
5274,ACH-43,Rico,874,Medellín,Santiago Norrea
5067,ACH-01,Sony,1668,Melbourne,Alex Cremento
2178,ACH-01,Sony,1150,Medellín,Alex Cremento
8929,ACH-43,Kalley,1328,Santa Fé,Alex Cremento
2768,ACH-43,Rico,1609,La Guajira,Alan Brito Delgado
8418,ACH-43,Rico,841,Melbourne,Alex Cremento
5865,ACH-22,Rico,1450,Gold Cost,Alex Cremento
6919,ACH-22,Kalley,1098,La Guajira,Cindy Nero
4496,ACH-22,Kalley,168,Gold Cost,Jhon Doe
331,ACH-22,Sony,1722,La Guajira,Santiago Norrea
6147,ACH-22,Rico,772,Gold Cost,Alan Brito Delgado
2822,ACH-43,Rico,911,Gold Cost,Cindy Nero
2009,ACH-22,Sony,1822,Santa Fé,Cindy Nero
7820,ACH-43,Kalley,685,Gold Cost,Jhon Doe
7418,ACH-43,Sony,547,Gold Cost,Alex Cremento
2587,ACH-43,Kalley,1005,Santa Fé,Jhon Doe
364,ACH-01,Sony,181,La Guajira,Alan Brito Delgado
2210,ACH-22,Rico,1451,Santa Fé,Cindy Nero
159,ACH-43,Rico,1111,Medellín,Santiago Norrea
1168,ACH-22,Rico,641,La Guajira,Alan Brito Delgado
4394,ACH-01,Rico,784,La Guajira,Santiago Norrea
4034,ACH-22,Kalley,255,Melbourne,Jhon Doe
4435,ACH-22,Sony,1481,La Guajira,Alex Cremento
360,ACH-43,Rico,368,Medellín,Cindy Nero
8086,ACH-22,Rico,429,La Guajira,Alex Cremento
2329,ACH-43,Sony,821,Medellín,Jhon Doe
9938,ACH-43,Rico,1885,La Guajira,Cindy Nero
3573,ACH-43,Rico,449,Medellín,Santiago Norrea
1396,ACH-01,Kalley,1387,Santa Fé,Alan Brito Delgado
624,ACH-22,Sony,592,Medellín,Alan Brito Delgado
2943,ACH-01,Kalley,1982,La Guajira,Santiago Norrea
1569,ACH-43,Kalley,1292,Melbourne,Cindy Nero
8028,ACH-01,Sony,353,Medellín,Cindy Nero
3408,ACH-22,Rico,1025,Gold Cost,Cindy Nero
2580,ACH-43,Sony,689,La Guajira,Alex Cremento
4756,ACH-22,Sony,274,Melbourne,Alex Cremento
6608,ACH-43,Kalley,1852,Santa Fé,Cindy Nero
2117,ACH-22,Rico,1268,Gold Cost,Alex Cremento
5727,ACH-01,Sony,1578,Medellín,Alex Cremento
74,ACH-22,Kalley,520,Gold Cost,Alan Brito Delgado
9691,ACH-01,Kalley,610,Gold Cost,Alan Brito Delgado
6677,ACH-43,Sony,424,Medellín,Alan Brito Delgado
6062,ACH-22,Sony,1313,Melbourne,Jhon Doe
2651,ACH-01,Sony,356,Gold Cost,Cindy Nero
7839,ACH-43,Kalley,863,Santa Fé,Cindy Nero
5933,ACH-22,Sony,1808,La Guajira,Alan Brito Delgado
8244,ACH-22,Sony,1815,Medellín,Jhon Doe
500,ACH-22,Kalley,1337,Medellín,Cindy Nero
3330,ACH-01,Rico,1863,La Guajira,Alex Cremento
2567,ACH-22,Sony,1853,Melbourne,Cindy Nero
6862,ACH-22,Rico,1566,La Guajira,Cindy Nero
1450,ACH-43,Kalley,1234,Gold Cost,Santiago Norrea
9690,ACH-01,Kalley,382,Santa Fé,Alan Brito Delgado
4250,ACH-22,Rico,405,Medellín,Alan Brito Delgado
8342,ACH-43,Sony,118,Santa Fé,Santiago Norrea
5533,ACH-43,Rico,570,Medellín,Cindy Nero
6741,ACH-22,Sony,302,Melbourne,Santiago Norrea
8309,ACH-01,Rico,1714,Santa Fé,Alex Cremento
8969,ACH-01,Kalley,1172,Medellín,Alex Cremento
4331,ACH-01,Kalley,1079,Gold Cost,Jhon Doe
6497,ACH-01,Kalley,1460,Melbourne,Cindy Nero
916,ACH-43,Rico,133,Santa Fé,Cindy Nero
1480,ACH-01,Kalley,1680,Santa Fé,Santiago Norrea
8504,ACH-01,Kalley,1320,Gold Cost,Alan Brito Delgado
2871,ACH-01,Rico,674,Medellín,Santiago Norrea
1556,ACH-43,Kalley,1597,Santa Fé,Alex Cremento
8509,ACH-22,Rico,1322,Gold Cost,Alan Brito Delgado
6479,ACH-22,Rico,1196,Melbourne,Alan Brito Delgado
5171,ACH-43,Rico,860,Melbourne,Santiago Norrea
6754,ACH-43,Kalley,1305,Melbourne,Santiago Norrea
3146,ACH-22,Sony,285,Gold Cost,Alan Brito Delgado
4221,ACH-01,Sony,1745,Melbourne,Cindy Nero
2039,ACH-01,Sony,459,Melbourne,Cindy Nero
4022,ACH-43,Rico,1790,Gold Cost,Alan Brito Delgado
7887,ACH-01,Rico,622,La Guajira,Santiago Norrea
2835,ACH-43,Kalley,1330,Medellín,Alex Cremento
1949,ACH-01,Kalley,1657,Medellín,Alan Brito Delgado
9987,ACH-22,Kalley,1563,Gold Cost,Jhon Doe
9473,ACH-01,Kalley,959,Santa Fé,Alex Cremento
9632,ACH-22,Rico,1248,Santa Fé,Jhon Doe
4232,ACH-43,Sony,1187,La Guajira,Cindy Nero
1455,ACH-22,Kalley,1494,Melbourne,Alan Brito Delgado
8421,ACH-22,Sony,545,Melbourne,Alan Brito Delgado
5731,ACH-22,Rico,469,Melbourne,Jhon Doe
803,ACH-01,Sony,701,Melbourne,Santiago Norrea
7914,ACH-01,Rico,1369,Santa Fé,Cindy Nero
6274,ACH-22,Rico,1923,Santa Fé,Alex Cremento
6600,ACH-01,Rico,1388,Medellín,Santiago Norrea
4206,ACH-43,Rico,294,Melbourne,Santiago Norrea
1296,ACH-22,Kalley,1062,Gold Cost,Jhon Doe
9547,ACH-22,Rico,352,La Guajira,Jhon Doe
8806,ACH-01,Kalley,932,Gold Cost,Alan Brito Delgado
5743,ACH-22,Rico,1870,La Guajira,Santiago Norrea
1083,ACH-01,Kalley,1804,La Guajira,Alan Brito Delgado
8078,ACH-01,Sony,1201,Gold Cost,Alex Cremento
5126,ACH-43,Kalley,1159,Melbourne,Jhon Doe
1708,ACH-01,Kalley,1783,Gold Cost,Alex Cremento
6735,ACH-01,Sony,628,Melbourne,Alex Cremento
3841,ACH-43,Rico,953,Medellín,Cindy Nero
8022,ACH-43,Kalley,1182,Medellín,Alex Cremento
2705,ACH-01,Rico,1359,Gold Cost,Alex Cremento
8333,ACH-01,Sony,483,Gold Cost,Jhon Doe
6557,ACH-22,Sony,739,Santa Fé,Jhon Doe
5712,ACH-01,Sony,766,Medellín,Santiago Norrea
1573,ACH-43,Rico,497,Gold Cost,Cindy Nero
5649,ACH-43,Sony,1804,La Guajira,Cindy Nero
7996,ACH-22,Sony,1763,Gold Cost,Alan Brito Delgado
7642,ACH-43,Kalley,346,Santa Fé,Alan Brito Delgado
7477,ACH-22,Sony,1990,Melbourne,Alex Cremento
8844,ACH-43,Rico,1151,Santa Fé,Jhon Doe
5543,ACH-22,Rico,1864,Gold Cost,Alan Brito Delgado
1107,ACH-43,Kalley,168,La Guajira,Cindy Nero
6052,ACH-43,Rico,1080,Santa Fé,Santiago Norrea
9746,ACH-43,Kalley,672,Medellín,Jhon Doe
2135,ACH-01,Rico,1731,Gold Cost,Jhon Doe
9466,ACH-22,Kalley,1582,Medellín,Cindy Nero
3107,ACH-43,Rico,1094,Medellín,Cindy Nero
4781,ACH-01,Rico,1998,Santa Fé,Jhon Doe
4902,ACH-01,Rico,1663,Gold Cost,Jhon Doe
7857,ACH-01,Sony,1831,Gold Cost,Alan Brito Delgado
2246,ACH-43,Rico,234,Gold Cost,Santiago Norrea
9789,ACH-22,Sony,1702,La Guajira,Cindy Nero
2804,ACH-43,Rico,872,Medellín,Cindy Nero
2265,ACH-01,Sony,1402,Medellín,Santiago Norrea
5498,ACH-01,Sony,575,Melbourne,Alex Cremento
640,ACH-22,Kalley,1448,Santa Fé,Jhon Doe
4314,ACH-22,Rico,1279,Santa Fé,Jhon Doe
7070,ACH-01,Sony,1155,Santa Fé,Santiago Norrea
8542,ACH-22,Rico,750,Gold Cost,Cindy Nero
1657,ACH-22,Kalley,1097,Gold Cost,Cindy Nero
1037,ACH-01,Kalley,1070,Medellín,Alan Brito Delgado
3992,ACH-43,Sony,981,La Guajira,Jhon Doe
5417,ACH-01,Rico,1231,Melbourne,Alan Brito Delgado
5856,ACH-01,Kalley,1898,Medellín,Alex Cremento
6722,ACH-01,Sony,929,La Guajira,Jhon Doe
5546,ACH-43,Rico,452,Gold Cost,Santiago Norrea
6128,ACH-43,Rico,876,La Guajira,Cindy Nero
2802,ACH-43,Kalley,190,Medellín,Cindy Nero
7535,ACH-01,Rico,1058,Medellín,Santiago Norrea
455,ACH-01,Kalley,1292,Gold Cost,Alex Cremento
3238,ACH-22,Kalley,366,Medellín,Alex Cremento
1717,ACH-22,Sony,406,Melbourne,Cindy Nero
8531,ACH-22,Sony,591,La Guajira,Alex Cremento
4631,ACH-01,Sony,818,Gold Cost,Cindy Nero
3570,ACH-01,Rico,474,Medellín,Alan Brito Delgado
2039,ACH-22,Sony,1497,Santa Fé,Alan Brito Delgado
441,ACH-43,Kalley,1262,Gold Cost,Cindy Nero
9745,ACH-43,Sony,984,Santa Fé,Cindy Nero
382,ACH-43,Kalley,240,Santa Fé,Cindy Nero
662,ACH-22,Kalley,1257,La Guajira,Santiago Norrea
6929,ACH-01,Sony,1054,Gold Cost,Alex Cremento
4613,ACH-22,Sony,1827,Gold Cost,Alex Cremento
1504,ACH-43,Sony,149,Gold Cost,Alex Cremento
3184,ACH-22,Rico,1941,La Guajira,Alan Brito Delgado
7561,ACH-43,Kalley,1122,Santa Fé,Santiago Norrea
8605,ACH-01,Sony,1891,Gold Cost,Alex Cremento
666,ACH-01,Kalley,651,Melbourne,Alan Brito Delgado
5984,ACH-22,Kalley,829,Melbourne,Cindy Nero
3650,ACH-43,Sony,448,Medellín,Santiago Norrea
1222,ACH-22,Rico,1019,La Guajira,Alan Brito Delgado
6734,ACH-01,Sony,1249,Gold Cost,Jhon Doe
8339,ACH-43,Kalley,825,Medellín,Alan Brito Delgado
9942,ACH-22,Rico,344,Santa Fé,Alex Cremento
487,ACH-22,Sony,959,Melbourne,Santiago Norrea
8814,ACH-43,Sony,1697,Santa Fé,Alan Brito Delgado
9115,ACH-22,Sony,1716,Melbourne,Alan Brito Delgado
1782,ACH-01,Sony,217,Medellín,Cindy Nero
8809,ACH-01,Kalley,1030,Medellín,Alan Brito Delgado
4002,ACH-43,Kalley,890,Gold Cost,Alex Cremento
4887,ACH-01,Kalley,949,Melbourne,Cindy Nero
4899,ACH-01,Sony,365,Santa Fé,Alex Cremento
4396,ACH-22,Sony,446,Melbourne,Santiago Norrea
4301,ACH-43,Sony,1478,La Guajira,Jhon Doe
6798,ACH-22,Kalley,922,Medellín,Santiago Norrea
562,ACH-43,Sony,1467,Santa Fé,Santiago Norrea
6497,ACH-22,Rico,1872,Medellín,Alan Brito Delgado
7909,ACH-22,Kalley,1568,Gold Cost,Jhon Doe
8283,ACH-43,Kalley,1666,Medellín,Alex Cremento
2705,ACH-22,Rico,1053,Melbourne,Jhon Doe
6858,ACH-01,Rico,456,Melbourne,Santiago Norrea
6748,ACH-01,Kalley,961,Melbourne,Alan Brito Delgado
6814,ACH-22,Sony,129,Medellín,Jhon Doe
1316,ACH-01,Sony,714,Gold Cost,Alex Cremento
2616,ACH-43,Kalley,291,Melbourne,Cindy Nero
579,ACH-01,Rico,1101,Medellín,Santiago Norrea
8027,ACH-01,Kalley,847,Santa Fé,Alex Cremento
9333,ACH-01,Sony,1301,Gold Cost,Santiago Norrea
3927,ACH-01,Rico,124,La Guajira,Jhon Doe
6219,ACH-01,Kalley,885,Melbourne,Cindy Nero
3981,ACH-43,Sony,793,Gold Cost,Cindy Nero
7652,ACH-22,Rico,1222,La Guajira,Jhon Doe
956,ACH-01,Rico,380,Santa Fé,Cindy Nero
9378,ACH-01,Rico,1139,Santa Fé,Alan Brito Delgado
4735,ACH-01,Rico,1601,Santa Fé,Alan Brito Delgado
2605,ACH-22,Rico,1816,Santa Fé,Cindy Nero
134,ACH-01,Rico,315,Santa Fé,Santiago Norrea
6548,ACH-01,Kalley,279,Melbourne,Alan Brito Delgado
1028,ACH-22,Sony,1599,Santa Fé,Alex Cremento
6383,ACH-43,Rico,1586,Medellín,Alan Brito Delgado
3626,ACH-22,Rico,1481,Melbourne,Cindy Nero
